Edward Richardson,1,NULL,Modern Romance
Ken Morrisey,1,associate film editor,The Best of Times
Leonard Schrader,1,(story),The Yakuza
Don Sevart,1,special effects (uncredited),The Electric Horseman
Madonna Lewis,1,secretary to producer and director (uncredited),The Gumball Rally
Erika Zborowsky,1,second assistant director,Spacehunter: Adventures in the Forbidden Zone
Mark Rutenberg,1,assistant: Mr. Williams,The Best of Times
Robert Krume,1,construction coordinator,All the President's Men
Dennis W. Peeples,1,NULL,Hard Times
Elaine Gyorke,1,assistant to producer,Hard Times
Darrell L. White,1,set designer,Thank God It's Friday
Pat Kehoe,1,assistant director,Tilt
Stuart Neumann,1,production staff,All the President's Men
Larry Barbier,1,still photographer (uncredited),A Reflection of Fear
Victor Guarnier,1,sound effects supervisor,Americathon
Pat Campea Jr.,1,best boy grip / grip,Up the Academy
Rolf Zehetbauer,1,NULL,Cabaret
Doug Wood,1,key grip (as Douglas Wood),Mortuary
Dennis Glouner,1,matte first cameraman (uncredited),History of the World: Part I
Philip M. Jefferies,1,NULL,St. Ives
Richard Pryor,1,(screenplay) &,Blazing Saddles
Thomas Welsh,1,costumer,Summertree
Hal Sanders,1,sound editor,Willie & Phil
Joy Zapata,1,hair stylist,Up the Academy
Bruce Gilbert,1,executive producer,The China Syndrome
Barry Levinson,1,(uncredited),Tootsie
Bernie Ecclestone,1,acknowledgment: technical assistance provided with special participation by,Bobby Deerfield
Shirlee Strahm,1,wardrobe,The Owl and the Pussycat
Andrew Laszlo,1,director of photography,The Owl and the Pussycat
Bret Culpepper,1,property maker,Spacehunter: Adventures in the Forbidden Zone
David Sharpe,1,stunts: man dragged by horse (uncredited),Blazing Saddles
Steve Fellner,1,animator (as Fellner Istvan),Hugo the Hippo
Michael L. Fink,1,electronic consultant (as Mike Fink),The China Syndrome
Erich Maria Remarque,1,"(novel ""Heaven Has No Favorites"")",Bobby Deerfield
Buck Henry,1,(screenplay),The Owl and the Pussycat
Carl Olsen,1,unit production manager,Tilt
John Boyt,1,costume supervisor,Report to the Commissioner
David Hildyard,1,sound,Cabaret
Eric Seelig,1,wardrobe: men,Harry and Walter Go to New York
Buddy Joe Hooker,1,stunts (uncredited),Blazing Saddles
Christopher Palmer,1,orchestrator (uncredited),Time After Time
Ira Loonstein,1,unit production manager,Up the Academy
Norman Blankenship,1,stunts (as Norm Blankenship),The Stunt Man
Albert Fitch,1,electrician,The Best of Times
Jay Cannistraci,1,additional makeup artist (uncredited),Wrong Is Right
Burt K. Ellis,1,first aid (uncredited),The Thief Who Came to Dinner
Rod McGaughy,1,stunts (uncredited),Blazing Saddles
Melvin Jones,1,stunts,Spacehunter: Adventures in the Forbidden Zone
Al Dripps,1,sound editor (uncredited),Bernardine
Maria Karpath,1,animator,Hugo the Hippo
Bruce Patterson,1,production office coordinator,Tootsie
Gaborne Dr. Szekely,1,animator,Hugo the Hippo
Harold Bates,1,wrangler (uncredited),The Electric Horseman
Gabriella Kanics,1,animator,Hugo the Hippo
Emile Razpopov,1,post production coordinator (uncredited),The Stunt Man
Peggy Farrell,1,wardrobe: women,"Next Stop, Greenwich Village"
Ferenc Mikulas,1,ink and paint artist,Hugo the Hippo
Ross Thomas,1,"(novel ""The Procane Chronicle"") (as Oliver Bleeck)",St. Ives
Robert Blalack,1,special optical effects (as Robbie Blalack),Altered States
Joan Phillips,1,hair stylist,Freebie and the Bean
Scott Miller,1,cinematographer: main titles (uncredited) / opening title sequence (uncredited),Willie & Phil
Jake McKinney,1,publicist,Brother John
Dale Brady,1,special makeup effects artist (as Dale R. Brady),Spacehunter: Adventures in the Forbidden Zone
Donald E. Thorin Jr.,1,second assistant camera,Americathon
R. Chris Westlund,1,lead man (as Chris Westlund),The China Syndrome
Lee Faulkner,1,stunts (uncredited),In Cold Blood
Ben Scott,1,stunts (as Ben R. Scott),Spacehunter: Adventures in the Forbidden Zone
David R. Hardberger,1,assistant camera,The Best of Times
Cheri Minns,1,assistant makeup artist,The Best of Times
Brenton Swift,1,NULL,Spacehunter: Adventures in the Forbidden Zone
Tony Regan,1,casting: Arizona (uncredited),The Gumball Rally
Alan Fama,1,makeup artist (as Al Fama),Blazing Saddles
Jeff F. Renfro,1,driver: honeywagon (uncredited),The Electric Horseman
Marty Spiro,1,assistant editor,Thank God It's Friday
Lewis Brown,1,NULL,I Walk the Line
Michael Scheff,1,(uncredited),Boulevard Nights
Stephanie Daniel,1,double: Liza Minnelli (uncredited),Cabaret
Murray Schwartz,1,second assistant director,"Happy Birthday, Wanda June"
Lynn Tomes,1,camera technician,The Frisco Kid
Colin J. Campbell,1,gaffer (as Colin Campbell),Capricorn One
Ernie F. Orsatti,1,stunts (uncredited),The Swarm
Charles Gay,1,leadman (uncredited),Fat City
Marisa Alcaraz,1,production coordinator,Americathon
Jozsefne Velebil,1,ink and paint artist,Hugo the Hippo
Larry Holt,1,stunt performer (uncredited),The Swarm
Mic Rodgers,1,stunts (as Mic Rogers),Wrong Is Right
Roger Moore,1,executive producer (uncredited),Hugo the Hippo
Gaborne Danyi,1,animator,Hugo the Hippo
Tim Huchthausen,1,special visual effects model maker: Fantasy II Film Effects,Spacehunter: Adventures in the Forbidden Zone
Viktoria Csora,1,ink and paint artist,Hugo the Hippo
Mark Busson,1,makeup artist,The In-Laws
Peter Horak,1,stunts (uncredited),Viva Knievel!
Sam Raspa,1,construction coordinator,Up the Academy
Mike Stone,1,stunt double: Dean Martin (uncredited),The Wrecking Crew
Endre Berczi,1,sound,Hugo the Hippo
Charles McCarry,1,"(novel ""The Better Angels"")",Wrong Is Right
Larry D. Howard,1,best boy electric (as Larry Howard),All the President's Men
Linda Sheehy-Brownstein,1,production coordinator (as Linda Sheehy),Spacehunter: Adventures in the Forbidden Zone
Richard K. Brockway,1,(as Richard Brockway),A Reflection of Fear
Pamela Bebermeyer,1,stunts (uncredited),Freebie and the Bean
Giannina Bush,1,makeup artist,The Frisco Kid
David Preston,1,(screenplay) &,Spacehunter: Adventures in the Forbidden Zone
Karen Jones,1,bookkeeper,Capricorn One
Eileen McGuire,1,accounting assistant (uncredited),The China Syndrome
Chris Wills,1,carpenter helper (uncredited),Spacehunter: Adventures in the Forbidden Zone
Emad Helmy,1,set dresser (uncredited),The Electric Horseman
Sean Morris,1,special photographer: Locust,Exorcist II: The Heretic
Ross Taylor,1,sound editor,The Electric Horseman
Gary Robert,1,stunts (uncredited),The Stunt Man
I.A.L. Diamond,1,(screenplay),Cactus Flower
Don Christie,1,stills,Fools' Parade
Susan Tarr,1,research assistant,Altered States
Hal Miles,1,titles director,Spacehunter: Adventures in the Forbidden Zone
Donald Krafft,1,lead man,The Stunt Man
Sue Wilbur,1,extras casting: Utah (uncredited),Spacehunter: Adventures in the Forbidden Zone
Lew Grade,1,presenter: for Associated General Films (as Sir Lew Grade),Capricorn One
Albert Woodbury,1,orchestrator (as Al Woodbury),The Frisco Kid
William Laubender,1,assistant editor,Shamus
Ken Darby,1,vocal supervisor,Bernardine
Brad Eide,1,stunts,Time After Time
Pancho Kohner,1,producer,St. Ives
Bernard Pornin,1,carpenter helper (uncredited),Spacehunter: Adventures in the Forbidden Zone
Eugene Harris,1,set designer (uncredited),Doctors' Wives
Bill McIntosh,1,stunts (uncredited),Blazing Saddles
Sheryl Levine,1,assistant music editor (uncredited),Report to the Commissioner
Cy Feuer,1,producer,Cabaret
Harold Jones,1,stunts (uncredited),Blazing Saddles
Alex Skvorzov,1,best boy,Americathon
Jill Savitt,1,assistant editor,Tootsie
Wolfram Kohtz,1,unit manager,Cabaret
Gilbert D. Marchant,1,sound effects editor,Up the Academy
Geoff Hilliard,1,carpenter (uncredited),Spacehunter: Adventures in the Forbidden Zone
Mario Castelnuovo-Tedesco,1,composer: stock music (uncredited),The Love Machine
Dixie J. Capp,1,production secretary (uncredited),Capricorn One
Ben Massi,1,painter,Up the Academy
Francis X. Feighan,1,unit publicist,Americathon
Tom Ellingwood,1,makeup artist,Nickelodeon
Margo Baxley,1,costumer,Report to the Commissioner
Guy Polzel,1,key grip (as Guy Polzell),Time After Time
Florence Williamson,1,NULL,1776
Arthur Wills,1,construction foreman (as Art Wills),Spacehunter: Adventures in the Forbidden Zone
Allan Snyder,1,makeup artist,1776
Hoyt Bowers,1,NULL,Fools' Parade
Bruce Petty,1,transportation,Brother John
Truman Capote,1,(based on the book by),In Cold Blood
Saul Saladow,1,assistant editor,The Frisco Kid
Stephanie Brooks,1,production assistant,Tootsie
Augustus Gordon,1,electrician,The Best of Times
Lorraine Baird,1,production accountant: Vancouver,Spacehunter: Adventures in the Forbidden Zone
Raymond Gosnell,1,unit production manager,Lost Horizon
James J. Pickering,1,drapery master,Sgt. Pepper's Lonely Hearts Club Band
Tracy Granger,1,apprentice editor (uncredited),The Electric Horseman
Beverly Cycon,1,wardrobe: women's,An Unmarried Woman
James S. Appleby,1,head pilot: WWI-planes (as Jim Appleby),The Stunt Man
Stephen Gautier,1,makeup artist,Thank God It's Friday
Shirley Spangler,1,secretary: Joel Glickman (uncredited),Brother John
Robert Drake,1,stuntman,The Gumball Rally
Alan Davis,1,painter (uncredited),Spacehunter: Adventures in the Forbidden Zone
Victor Paul,1,stuntman,The Gumball Rally
Abby Mann,1,(screenplay) and,Report to the Commissioner
Lewis John Carlino,1,(screenplay),A Reflection of Fear
Charles Noel,1,voice (uncredited),Scarecrow
Jody Westheimer,1,"assistant camera operator: Apogee, Inc.",Firefox
Bob Forrest,1,script supervisor (as Robert Forrest),Fools' Parade
Sonny King,1,"electronic animation: Image West, Ltd.",Time After Time
Martin Halperin,1,audio montage,Time After Time
Robert Fish,1,driver: Hollywood (uncredited) / driver: honeywagon (uncredited),Fat City
Harry W. Koerner,1,construction supervisor,Thank God It's Friday
Richard Hennerly Jr.,1,projectionist (uncredited),The Electric Horseman
Norman Webster,1,location auditor,Hard Times
Ann Egbert,1,dga trainee,Tootsie
Paul De Santis,1,assistant property master (uncredited),The Electric Horseman
Jeannie Epper,1,stunts (uncredited),Blazing Saddles
Sonny Shields,1,stunts: chase sequence,The Electric Horseman
Shari Leibowitz,1,production officer supervisor,"Next Stop, Greenwich Village"
Jack H. Ahern,1,(as Jack Ahern),In Cold Blood
Mamoru Mori,1,wardrobe (as Mori Mamoru),The Yakuza
Kate Sanford,1,production assistant,The Best of Times
Barry Francis Delaney,1,wardrobe: men (as Barry Delaney),Wrong Is Right
Bonita Pierce,1,production secretary,Tilt
John R. Lampkin,1,disco dance consultant,Thank God It's Friday
Tim Board,1,assistant film editor,The Swarm
Bill Campbell,1,musician: piano (uncredited),Funny Girl
Gerald Endler,1,special effects,Hard Times
Harlan Riggs,1,sound,St. Ives
Allison Caine,1,words unlimited,Boulevard Nights
Dermot Stoker,1,grip (uncredited),Spacehunter: Adventures in the Forbidden Zone
Glenn Wright,1,costume supervisor,Firefox
Katalin Kelen,1,ink and paint artist,Hugo the Hippo
Katalin Banki,1,animator,Hugo the Hippo
Szabolcs Szabo,1,animator,Hugo the Hippo
Ernest Misko,1,wardrobe,The Gumball Rally
Sharon Seymour,1,prop builder,Spacehunter: Adventures in the Forbidden Zone
Gary Martin,1,construction coordinator (as Gary O. Martin),Wrong Is Right
Donna Adrain,1,assistant to producer,Mortuary
Joseph D. Steuben,1,camera operator (as Joe Steuben),Boulevard Nights
Dennis E. Jones,1,second assistant director,The Gumball Rally
Maggie Wilde,1,assistant: Mr. Rothstein,Sgt. Pepper's Lonely Hearts Club Band
Carol Shapiro,1,unit publicist,Stand Up and Be Counted
Neil Canton,1,production assistant,Nickelodeon
Rob Cohen,1,producer,Thank God It's Friday
Rachel Schedler,1,stunts (uncredited),Fat City
Charles Evans,1,executive producer,Tootsie
Tom Lucas,1,makeup artist,The Stunt Man
Art Martinez,1,costumer: men,The Electric Horseman
Sharon Ambrose,1,NULL,Tilt
Nicholas C. Washington,1,music editor,All the President's Men
Patrick Hogan,1,driver (uncredited),Tootsie
Dean Salmon,1,sound mixer,Tilt
Alex Sharp,1,stunts,Harry and Walter Go to New York
Jerry Ballew,1,second assistant director (as Jerry Lee Ballew),Mame
Glen Sanford,1,project assistant,Thank God It's Friday
Ginger Gemmel,1,camera operator: French Revolution sequence (as Ginger Gemmell),History of the World: Part I
Jennifer Stace,1,choreographer,Mortuary
Beau Gillespie,1,video playback operator (uncredited),Absence of Malice
Douglas Stewart,1,NULL,The Shootist
Cami Taylor,1,assistant to producer (as Camille Dempsey Taylor),Boulevard Nights
Annalisa Nasalli-Rocca,1,wardrobe: women (as Annalisa Nasalli Rocca),Bobby Deerfield
Darryl Linkow,1,sound transfer (uncredited),Mortuary
Pat Fowler,1,stage presenter: New York,The Owl and the Pussycat
Bucky Rous,1,costumer,Report to the Commissioner
Vincent Callaghan,1,makeup artist,Shamus
Ricki-Ellen Brooke,1,second assistant camera,Willie & Phil
Reggie Jones,1,key grip (uncredited),The Thief Who Came to Dinner
Billy Mauch,1,sound editor (as Bill Mauch),St. Ives
Joe Jackman,1,camera operator,Brother John
Richard Kuhn,1,title sequence,Doctors' Wives
Patricia Miller,1,hair stylist (as Pat Miller),Report to the Commissioner
Michael A. Jones,1,best boy (uncredited),In Cold Blood
Katalin Gyopos,1,production staff,Hugo the Hippo
Jono Kouzouyan,1,gaffer,Mortuary
Ernest D. Farino,1,special visual effects animator,Spacehunter: Adventures in the Forbidden Zone
Gerald A. King,1,key grip (as Gerald King),History of the World: Part I
Greg Walker,1,stunts,Spacehunter: Adventures in the Forbidden Zone
Arthur Rosato,1,sound,Renaldo and Clara
Martha Manor,1,stand-in (uncredited),The Shootist
Yudi Bennett,1,second assistant director,Willie & Phil
Randy Tan,1,carpenter (uncredited),Spacehunter: Adventures in the Forbidden Zone
Kenneth Fineman,1,hypnosis consultant (uncredited),Exorcist II: The Heretic
Edward Percy,1,"(play ""Ladies in Retirement"")",The Mad Room
Donna Roberts,1,costumer,From Noon Till Three
Rick O'Brian,1,production assistant,Mortuary
Frances Wolf Newman,1,production office coordinator,Shamus
Mike Salamunovich,1,assistant director,The Swarm
Henry Vars,1,NULL,Fools' Parade
Carol Westphall,1,script supervisor,Modern Romance
Roger Wooge,1,transportation (uncredited),The Electric Horseman
Takashi Seida,1,still photographer,Spacehunter: Adventures in the Forbidden Zone
Harvey Parry,1,stunts (uncredited),Blazing Saddles
Paul E. Borchardt,1,best boy (uncredited),Butterflies Are Free
Larry Kramer,1,(screenplay),Lost Horizon
Lee Solters,1,publicist (uncredited),Funny Girl
Zoltan Bacso,1,NULL,Hugo the Hippo
Bob Farmer,1,best boy,Modern Romance
David Garfield,1,assistant editor: Los Angeles (uncredited),The Electric Horseman
Phyllis Gardner,1,unit publicist,The In-Laws
Richard E. Yawn,1,assistant sound editor,The Best of Times
William Black,1,leadman (uncredited),The New Centurions
Fred J. Brown,1,sound effects editor (as Fred Brown),The China Syndrome
Ron Frazier,1,construction foreman,Up the Academy
Alfred J. Carranza,1,assistant music editor (uncredited),Americathon
Jeff Porcaro,1,musician: percussion,Sgt. Pepper's Lonely Hearts Club Band
Gary Cross,1,electrician (uncredited),History of the World: Part I
Dottie Catching,1,stunts (uncredited),Blazing Saddles
William Goodhart,1,(written by),Exorcist II: The Heretic
Walter Starkey,1,property master,Getting Straight
Jack Millman,1,composer: stock music (uncredited),The Love Machine
Gabor Balla,1,ink and paint artist,Hugo the Hippo
William Powley,1,construction painter (uncredited),The Electric Horseman
Jack Martell,1,wardrobe,In Cold Blood
Larry J. Franco,1,assistant director,Harry and Walter Go to New York
Catherine Prevert,1,script supervisor (as Catherine Prevert),Bobby Deerfield
Cyrus Block,1,camera operator,Spacehunter: Adventures in the Forbidden Zone
Trudy von Trotha,1,script supervisor (as Trudi Von Trotha),Cabaret
Frank McCoy,1,makeup artist,Funny Girl
Marie Osborne,1,wardrobe: women,Harry and Walter Go to New York
Richard H. Prince,1,dga trainee (uncredited),The Stunt Man
Christina Lear,1,assistant to producer,Altered States
Harold D. Cohen,1,producer,I Walk the Line
J. Michael Marlett,1,gaffer (as Mike Marlett),Time After Time
Richard Clark,1,technical advisor,Altered States
